,Date,LQQ3_Price,Bullish_Count,Equity_Allocation,Cash,Shares,Portfolio_Value,Trade_Type,Trade_Amount
16,2013-01-09,322.8089904785156,1.0,0.655219586362116,19242.606434062705,113.28243109625416,55811.19365519652,HOLD,0.0
17,2013-01-10,328.6570129394531,1.0,0.659264117217347,19242.606434062705,113.28243109625416,56473.671856677014,HOLD,0.0
18,2013-01-11,330.1000061035156,1.0,0.6602475471191761,19242.606434062705,113.28243109625416,56637.13763035729,HOLD,0.0
19,2013-01-14,325.5090026855469,1.0,0.6570987992539119,19242.606434062705,113.28243109625416,56117.05760199858,HOLD,0.0
20,2013-01-15,320.9460144042969,1.0,0.6539108973628733,19242.606434062705,113.28243109625416,55600.15119643486,HOLD,0.0
21,2013-01-16,325.0840148925781,1.0,0.6568043666644793,19242.606434062705,113.28243109625416,56068.91395162485,HOLD,0.0
22,2013-01-17,329.49200439453125,1.0,0.6598338741648546,19242.606434062705,113.28243109625416,56568.261718652866,HOLD,0.0
23,2013-01-18,328.06298828125,1.0,0.6588576208380464,19242.606434062705,113.28243109625416,56406.37929926464,HOLD,0.0
24,2013-01-22,329.0320129394531,1.0,0.6595202346320549,19242.606434062705,113.28243109625416,56516.152768338114,HOLD,0.0
25,2013-01-23,334.7550048828125,1.0,0.663381688422495,19242.606434062705,113.28243109625416,57164.467208826136,HOLD,0.0
26,2013-01-24,320.68499755859375,0.0,0.33,37232.29032430968,57.18475260426297,55570.58257359653,SELL,56.09767849199119
27,2013-01-25,325.32598876953125,0.0,0.33318457645158567,37232.29032430968,57.18475260426297,55835.97650783256,HOLD,0.0
28,2013-01-28,327.29400634765625,0.0,0.3345258775373088,37232.29032430968,57.18475260426297,55948.51710615848,HOLD,0.0
29,2013-01-29,327.7330017089844,0.0,0.33482433878324946,37232.29032430968,57.18475260426297,55973.620947290445,HOLD,0.0
30,2013-01-30,325.9739990234375,0.0,0.3336268240829122,37232.29032430968,57.18475260426297,55873.032813887214,HOLD,0.0
31,2013-01-31,323.38800048828125,0.0,0.3318584474918258,37232.29032430968,57.18475260426297,55725.15312741931,HOLD,0.0
32,2013-02-01,334.885009765625,0.0,0.3396493623699159,37232.29032430968,57.18475260426297,56382.606758633134,HOLD,0.0
33,2013-02-04,317.28399658203125,0.0,0.3276469049954391,37232.29032430968,57.18475260426297,55376.097174144954,HOLD,0.0
34,2013-02-05,331.3110046386719,0.0,0.3372469808320317,37232.29032430968,57.18475260426297,56178.22815964195,HOLD,0.0
35,2013-02-06,328.1969909667969,0.0,0.3351395018376469,37232.29032430968,57.18475260426297,56000.15405820949,HOLD,0.0
36,2013-02-07,328.7820129394531,0.0,0.33553645051988656,37232.29032430968,57.18475260426297,56033.608394983894,HOLD,0.0
37,2013-02-08,339.1960144042969,1.0,0.6600000000000001,19253.904367406274,110.18769247806256,56629.13049237142,BUY,53.00293987379959
38,2013-02-11,338.87200927734375,1.0,0.6597855145293648,19253.904367406274,110.18769247806256,56593.429115081395,HOLD,0.0
39,2013-02-12,334.4700012207031,1.0,0.6568444200427447,19253.904367406274,110.18769247806256,56108.38200505031,HOLD,0.0
40,2013-02-13,338.52398681640625,1.0,0.6595548283737557,19253.904367406274,110.18769247806256,56555.081323180144,HOLD,0.0
41,2013-02-14,337.6610107421875,1.0,0.6589814540901752,19253.904367406274,110.18769247806256,56459.99198089821,HOLD,0.0
42,2013-02-15,335.2070007324219,1.0,0.6573403672948211,19253.904367406274,110.18769247806256,56189.59028060407,HOLD,0.0
43,2013-02-19,342.20001220703125,1.0,0.6619757892268374,19253.904367406274,110.18769247806256,56960.13407846389,HOLD,0.0
44,2013-02-20,326.3999938964844,0.0,0.32999999999999996,36996.84156820811,55.82820248852264,55219.166519713595,SELL,54.35948998953992
45,2013-02-21,316.2170104980469,0.0,0.323030397622909,36996.84156820811,55.82820248852264,54650.66886060836,HOLD,0.0
46,2013-02-22,325.1969909667969,0.0,0.32918410583533403,36996.84156820811,55.82820248852264,55152.005028560714,HOLD,0.0
47,2013-02-25,312.1889953613281,0.0,0.3202332901764618,36996.84156820811,55.82820248852264,54425.79201592879,HOLD,0.0
48,2013-02-26,316.3550109863281,0.0,0.32312581923178996,36996.84156820811,55.82820248852264,54658.37317981164,HOLD,0.0
49,2013-02-27,326.2539978027344,0.0,0.3299010891472757,36996.84156820811,55.82820248852264,55211.015820229186,HOLD,0.0
50,2013-02-28,325.27801513671875,0.0,0.3292391200167966,36996.84156820811,55.82820248852264,55156.52846232558,HOLD,0.0
51,2013-03-01,328.52398681640625,0.0,0.33143568794215506,36996.84156820811,55.82820248852264,55337.74522653118,HOLD,0.0
52,2013-03-04,332.68798828125,0.0,0.33423251517725017,36996.84156820811,55.82820248852264,55570.21394347298,HOLD,0.0
53,2013-03-05,347.0299987792969,1.0,0.66,19166.106887281156,107.2091630499953,56370.90260965047,BUY,51.380960561472655
54,2013-03-06,344.6650085449219,1.0,0.6584638168780717,19166.106887281156,107.2091630499953,56117.353986001704,HOLD,0.0
55,2013-03-07,347.2120056152344,1.0,0.660117650351373,19166.106887281156,107.2091630499953,56390.4154102007,HOLD,0.0
56,2013-03-08,348.9119873046875,1.0,0.6612126099435156,19166.106887281156,107.2091630499953,56572.66902432729,HOLD,0.0
57,2013-03-11,351.7659912109375,1.0,0.6630350970680186,19166.106887281156,107.2091630499953,56878.64439445776,HOLD,0.0
58,2013-03-12,347.5979919433594,1.0,0.66036688508267,19166.106887281156,107.2091630499953,56431.79668138773,HOLD,0.0
59,2013-03-13,346.8320007324219,1.0,0.6598719202974801,19166.106887281156,107.2091630499953,56349.67540475946,HOLD,0.0
60,2013-03-14,350.0140075683594,1.0,0.6619186608536621,19166.106887281156,107.2091630499953,56690.815694459685,HOLD,0.0
61,2013-03-15,347.0400085449219,1.0,0.6600064724912947,19166.106887281156,107.2091630499953,56371.975748245444,HOLD,0.0
62,2013-03-18,344.37701416015625,1.0,0.6582758010227875,19166.106887281156,107.2091630499953,56086.47834904789,HOLD,0.0
63,2013-03-19,342.49700927734375,1.0,0.6570433435350245,19166.106887281156,107.2091630499953,55884.924599031656,HOLD,0.0
64,2013-03-20,349.3450012207031,1.0,0.661490388102721,19166.106887281156,107.2091630499953,56619.092083852316,HOLD,0.0
65,2013-03-21,337.7330017089844,0.0,0.33000000000000007,37100.70015435888,54.10628836399855,55374.179334864006,SELL,53.102874685996746
66,2013-03-22,347.1889953613281,0.0,0.33613377982498316,37100.70015435888,54.10628836399855,55885.80805418585,HOLD,0.0
67,2013-03-25,342.89898681640625,0.0,0.3333649740404196,37100.70015435888,54.10628836399855,55653.69161477029,HOLD,0.0
68,2013-03-26,349.26300048828125,0.0,0.33746412834520934,37100.70015435888,54.10628836399855,55998.02477365319,HOLD,0.0
69,2013-03-27,350.6260070800781,0.0,0.3383355148208089,37100.70015435888,54.10628836399855,56071.77200135098,HOLD,0.0
70,2013-03-28,353.8630065917969,1.0,0.66,19123.950770324493,104.90772578232607,56246.914030366155,BUY,50.80143741832752
71,2013-04-02,354.4410095214844,1.0,0.6603661422029792,19123.950770324493,104.90772578232607,56307.551003215194,HOLD,0.0
72,2013-04-03,344.77301025390625,0.0,0.33,37046.513135416215,52.92406745625018,55293.30318718839,SELL,51.98365832607589
73,2013-04-04,344.9119873046875,0.0,0.3300891129470057,37046.513135416215,52.92406745625018,55300.6584179988,HOLD,0.0
74,2013-04-05,336.3110046386719,0.0,0.32452907643350776,37046.513135416215,52.92406745625018,54845.45943119255,HOLD,0.0
75,2013-04-08,341.4939880371094,0.0,0.3278905704437145,37046.513135416215,52.92406745625018,55119.76399419608,HOLD,0.0
76,2013-04-09,348.2879943847656,0.0,0.33224657113484496,37046.513135416215,52.92406745625018,55479.33044443763,HOLD,0.0
77,2013-04-10,368.5950012207031,1.0,0.66,19228.380346979488,101.26474687248509,56554.05984405732,BUY,48.34067941623491
78,2013-04-11,368.51800537109375,1.0,0.6599531185963466,19228.380346979488,101.26474687248509,56546.262878836395,HOLD,0.0
79,2013-04-12,367.4939880371094,1.0,0.6593283810087531,19228.380346979488,101.26474687248509,56442.56602271743,HOLD,0.0
80,2013-04-15,344.65301513671875,1.0,0.6447713042641081,19228.380346979488,101.26474687248509,54129.58068363809,HOLD,0.0
81,2013-04-16,359.760986328125,1.0,0.6545354281880905,19228.380346979488,101.26474687248509,55659.48556209263,HOLD,0.0
82,2013-04-17,338.2820129394531,0.0,0.33,35834.56324840132,52.174986654007085,53484.42275880794,SELL,49.089760218478006
83,2013-04-18,323.65899658203125,0.0,0.3203041334742836,35834.56324840132,52.174986654007085,52721.46707551813,HOLD,0.0
84,2013-04-19,337.2770080566406,0.0,0.32934248752178696,35834.56324840132,52.174986654007085,53431.98664245998,HOLD,0.0
85,2013-04-22,347.9880065917969,0.0,0.33628430312917906,35834.56324840132,52.174986654007085,53990.83284808285,HOLD,0.0
86,2013-04-23,357.364013671875,0.0,0.3422440121594977,35834.56324840132,52.174986654007085,54480.025892353806,HOLD,0.0
87,2013-04-24,356.8699951171875,0.0,0.3419326694984212,35834.56324840132,52.174986654007085,54454.25048085615,HOLD,0.0
88,2013-04-25,362.3399963378906,1.0,0.6599999999999999,18611.480225324878,99.70792035480535,54739.64772154374,BUY,47.53293370079827
89,2013-04-26,359.29400634765625,1.0,0.658103069877284,18611.480225324878,99.70792035480535,54435.93839419592,HOLD,0.0
90,2013-04-29,369.2460021972656,1.0,0.6642238112034679,18611.480225324878,99.70792035480535,55428.23120374012,HOLD,0.0
91,2013-04-30,377.156005859375,1.0,0.6689345517009258,18611.480225324878,99.70792035480535,56216.92121888794,HOLD,0.0
92,2013-05-01,371.6099853515625,1.0,0.6656456488043403,18611.480225324878,99.70792035480535,55663.93904780885,HOLD,0.0
93,2013-05-02,386.2489929199219,1.0,0.6741890927967945,18611.480225324878,99.70792035480535,57123.564048508226,HOLD,0.0
94,2013-05-03,399.8080139160156,1.0,0.6817217746155987,18611.480225324878,99.70792035480535,58475.50583407588,HOLD,0.0
95,2013-05-07,403.14599609375,1.0,0.6835230568242037,18611.480225324878,99.70792035480535,58808.32909519917,HOLD,0.0
96,2013-05-08,409.42498779296875,1.0,0.6868567359910648,18611.480225324878,99.70792035480535,59434.39429945336,HOLD,0.0
97,2013-05-09,407.1830139160156,1.0,0.6856745060019426,18611.480225324878,99.70792035480535,59210.85174669256,HOLD,0.0
98,2013-05-10,415.3680114746094,1.0,0.6899479839132748,18611.480225324878,99.70792035480535,60026.960831369106,HOLD,0.0
99,2013-05-13,415.7919921875,1.0,0.6901661856570319,18611.480225324878,99.70792035480535,60069.23506652198,HOLD,0.0
100,2013-05-14,422.1780090332031,1.0,0.6934159892739832,18611.480225324878,99.70792035480535,60705.97152555779,HOLD,0.0
101,2013-05-15,425.0,1.0,0.6948304635104898,18611.480225324878,99.70792035480535,60987.34637611715,HOLD,0.0
102,2013-05-16,423.5820007324219,1.0,0.6941213510927151,18611.480225324878,99.70792035480535,60845.9606180823,HOLD,0.0
103,2013-05-17,436.1210021972656,1.0,0.7002798768422149,18611.480225324878,99.70792035480535,62096.19837746773,HOLD,0.0
104,2013-05-20,432.6130065917969,1.0,0.6985820523497547,18611.480225324878,99.70792035480535,61746.42343103264,HOLD,0.0
105,2013-05-21,435.0459899902344,1.0,0.6997616209507601,18611.480225324878,99.70792035480535,61989.011145948614,HOLD,0.0
106,2013-05-22,423.2380065917969,1.0,0.6939488296839638,18611.480225324878,99.70792035480535,60811.66167770635,HOLD,0.0
107,2013-05-23,419.9630126953125,0.0,0.33,40525.02962756585,47.52820752342923,60485.118847113205,SELL,52.17971283137612
108,2013-05-24,419.7590026855469,0.0,0.32989257662248334,40525.02962756585,47.52820752342923,60475.42261703221,HOLD,0.0
109,2013-05-28,428.47198486328125,0.0,0.33445000689312954,40525.02962756585,47.52820752342923,60889.535042123505,HOLD,0.0
110,2013-05-29,421.1910095214844,0.0,0.3306458863084979,40525.02962756585,47.52820752342923,60543.483335105615,HOLD,0.0
111,2013-05-30,428.3599853515625,0.0,0.33439181753597413,40525.02962756585,47.52820752342923,60884.211906088014,HOLD,0.0
112,2013-05-31,415.50299072265625,0.0,0.32764365213575447,40525.02962756585,47.52820752342923,60273.14199723775,HOLD,0.0
113,2013-06-03,419.3580017089844,0.0,0.3296813253796768,40525.02962756585,47.52820752342923,60456.36375940105,HOLD,0.0
114,2013-06-04,412.1440124511719,0.0,0.32585804400261176,40525.02962756585,47.52820752342923,60113.495780883946,HOLD,0.0
115,2013-06-05,396.9360046386719,0.0,0.3176534560577143,40525.02962756585,47.52820752342923,59390.68642955351,HOLD,0.0
116,2013-06-06,402.2489929199219,0.0,0.32054236817109527,40525.02962756585,47.52820752342923,59643.20323915431,HOLD,0.0
117,2013-06-07,418.8280029296875,0.0,0.3294019123893563,40525.02962756585,47.52820752342923,60431.17386743146,HOLD,0.0
118,2013-06-10,418.59600830078125,0.0,0.3292795325454801,40525.02962756585,47.52820752342923,60420.14757856449,HOLD,0.0
119,2013-06-11,405.7030029296875,0.0,0.32240738489962983,40525.02962756585,47.52820752342923,59807.36614368645,HOLD,0.0
120,2013-06-12,392.1600036621094,0.0,0.31503548058311015,40525.02962756585,47.52820752342923,59163.69166400735,HOLD,0.0
121,2013-06-13,406.9309997558594,0.0,0.3230679856411639,40525.02962756585,47.52820752342923,59865.73063167886,HOLD,0.0
122,2013-06-14,399.0849914550781,0.0,0.3188249110274679,40525.02962756585,47.52820752342923,59492.823920928786,HOLD,0.0
123,2013-06-17,410.1839904785156,0.0,0.32481172217546717,40525.02962756585,47.52820752342923,60020.33944981705,HOLD,0.0
124,2013-06-18,420.4440002441406,0.0,0.3302531322168753,40525.02962756585,47.52820752342923,60507.979323150095,HOLD,0.0
125,2013-06-19,405.0169982910156,0.0,0.3220377871658905,40525.02962756585,47.52820752342923,59774.76157285762,HOLD,0.0
126,2013-06-20,376.5950012207031,0.0,0.30636230678749216,40525.02962756585,47.52820752342923,58423.914997869506,HOLD,0.0
127,2013-06-21,371.73199462890625,0.0,0.3036073179924938,40525.02962756585,47.52820752342923,58192.78501138678,HOLD,0.0
128,2013-06-24,360.1419982910156,0.0,0.29695228221090214,40525.02962756585,47.52820752342923,57641.933260243735,HOLD,0.0
129,2013-06-25,367.06201171875,0.0,0.300941003250042,40525.02962756585,47.52820752342923,57970.82909450201,HOLD,0.0
130,2013-06-26,377.65301513671875,0.0,0.3069588078317932,40525.02962756585,47.52820752342923,58474.20050283258,HOLD,0.0
131,2013-06-27,382.8030090332031,0.0,0.30984774945362503,40525.02962756585,47.52820752342923,58718.97048148908,HOLD,0.0
132,2013-06-28,383.8710021972656,0.0,0.31044383846996776,40525.02962756585,47.52820752342923,58769.73028222425,HOLD,0.0
133,2013-07-01,391.1449890136719,0.0,0.3144765075932182,40525.02962756585,47.52820752342923,59115.449837157095,HOLD,0.0
134,2013-07-02,392.04998779296875,0.0,0.3149749384156358,40525.02962756585,47.52820752342923,59158.462806947966,HOLD,0.0
135,2013-07-03,396.7550048828125,1.0,0.66,20189.908504102415,98.78180451200336,59382.08383559534,BUY,51.25359698857413
136,2013-07-05,405.5350036621094,1.0,0.6648943800397344,20189.908504102415,98.78180451200336,60249.38795862747,HOLD,0.0
137,2013-07-08,406.6759948730469,1.0,0.6655200951546022,20189.908504102415,98.78180451200336,60362.09712937621,HOLD,0.0
138,2013-07-09,414.1470031738281,1.0,0.6695601225214977,20189.908504102415,98.78180451200336,61100.096810851544,HOLD,0.0
139,2013-07-10,421.06500244140625,1.0,0.6732150404431488,20189.908504102415,98.78180451200336,61783.46926211563,HOLD,0.0
140,2013-07-11,445.79400634765625,1.0,0.6856439522795003,20189.908504102415,98.78180451200336,64226.24489175938,HOLD,0.0
141,2013-07-12,454.343994140625,1.0,0.6897241192539543,20189.908504102415,98.78180451200336,65070.82811450444,HOLD,0.0
142,2013-07-15,454.61199951171875,1.0,0.6898503035995813,20189.908504102415,98.78180451200336,65097.302168679984,HOLD,0.0
143,2013-07-16,453.531005859375,1.0,0.6893407129507155,20189.908504102415,98.78180451200336,64990.51966503545,HOLD,0.0
144,2013-07-17,456.9580078125,1.0,0.6909505033699835,20189.908504102415,98.78180451200336,65329.0451020313,HOLD,0.0
145,2013-07-18,453.6180114746094,1.0,0.6893817901798527,20189.908504102415,98.78180451200336,64999.11423671098,HOLD,0.0
146,2013-07-19,439.04998779296875,1.0,0.6823491205235384,20189.908504102415,98.78180451200336,63560.05856926492,HOLD,0.0
147,2013-07-22,443.4320068359375,1.0,0.6844977886170565,20189.908504102415,98.78180451200336,63992.922317735334,HOLD,0.0
148,2013-07-23,433.0329895019531,1.0,0.6793506281517466,20189.908504102415,98.78180451200336,62965.68862033275,HOLD,0.0
149,2013-07-24,437.2099914550781,1.0,0.681438151965814,20189.908504102415,98.78180451200336,63378.3004107126,HOLD,0.0
150,2013-07-25,446.03399658203125,1.0,0.6857599420103431,20189.908504102415,98.78180451200336,64249.9515601762,HOLD,0.0
151,2013-07-26,452.3699951171875,1.0,0.6887915331084776,20189.908504102415,98.78180451200336,64875.83292886434,HOLD,0.0
152,2013-07-29,449.1709899902344,1.0,0.6872682489649047,20189.908504102415,98.78180451200336,64559.829429780766,HOLD,0.0
153,2013-07-30,456.37200927734375,1.0,0.6906764215677966,20189.908504102415,98.78180451200336,65271.15910928717,HOLD,0.0
154,2013-07-31,458.5,1.0,0.6916694049524744,20189.908504102415,98.78180451200336,65481.36587285596,HOLD,0.0
155,2013-08-01,474.54998779296875,1.0,0.6989582818605662,20189.908504102415,98.78180451200336,67066.81262944103,HOLD,0.0
156,2013-08-02,482.364990234375,1.0,0.7023840238215637,20189.908504102415,98.78180451200336,67838.79267286885,HOLD,0.0
157,2013-08-05,482.510009765625,1.0,0.7024468571236858,20189.908504102415,98.78180451200336,67853.11796385521,HOLD,0.0
158,2013-08-06,472.86199951171875,1.0,0.69820796191074,20189.908504102415,98.78180451200336,66900.07010102404,HOLD,0.0
159,2013-08-07,471.2829895019531,1.0,0.6975026896819303,20189.908504102415,98.78180451200336,66744.09264291689,HOLD,0.0
160,2013-08-08,477.3039855957031,1.0,0.7001744720201468,20189.908504102415,98.78180451200336,67338.85750201723,HOLD,0.0
161,2013-08-09,471.99200439453125,1.0,0.6978197818459725,20189.908504102415,98.78180451200336,66814.13041343163,HOLD,0.0
162,2013-08-12,475.2510070800781,0.0,0.33,44981.16058834501,46.617260481767666,67136.06057961943,SELL,52.164544030235696
163,2013-08-13,482.6759948730469,1.0,0.66,22943.94567767698,92.27359132221943,67482.1931696382,BUY,45.656330840451766
164,2013-08-14,477.4540100097656,0.0,0.33,44890.22905455688,46.30836133822365,67000.34187247296,SELL,45.96522998399578
165,2013-08-15,453.0710144042969,0.0,0.3185151410375449,44890.22905455688,46.30836133822365,65871.2053014666,HOLD,0.0
166,2013-08-16,452.0220031738281,0.0,0.31801219597485253,44890.22905455688,46.30836133822365,65822.62731035819,HOLD,0.0
167,2013-08-19,450.13299560546875,0.0,0.3171046428463691,44890.22905455688,46.30836133822365,65735.15046531196,HOLD,0.0
168,2013-08-20,455.66400146484375,0.0,0.3197551630849729,44890.22905455688,46.30836133822365,65991.28228321174,HOLD,0.0
169,2013-08-21,450.8919982910156,0.0,0.3174695875558498,44890.22905455688,46.30836133822365,65770.29863593096,HOLD,0.0
170,2013-08-22,464.2619934082031,0.0,0.32383481104005807,44890.22905455688,46.30836133822365,66389.44120090795,HOLD,0.0
171,2013-08-23,474.31500244140625,0.0,0.32854322386425416,44890.22905455688,46.30836133822365,66854.97957575395,HOLD,0.0
172,2013-08-27,444.82000732421875,0.0,0.31453907613461035,44890.22905455688,46.30836133822365,65489.114684198095,HOLD,0.0
173,2013-08-28,450.34100341796875,0.0,0.317204696263151,44890.22905455688,46.30836133822365,65744.7829662544,HOLD,0.0
174,2013-08-29,459.6319885253906,0.0,0.3216440273333091,44890.22905455688,46.30836133822365,66175.03326179694,HOLD,0.0
175,2013-08-30,451.06201171875,0.0,0.3175512801799416,44890.22905455688,46.30836133822365,65778.17167917482,HOLD,0.0
176,2013-09-03,458.86199951171875,0.0,0.32127831340591334,44890.22905455688,46.30836133822365,66139.37633232537,HOLD,0.0
177,2013-09-04,473.4590148925781,0.0,0.3281448702720506,44890.22905455688,46.30836133822365,66815.3401950418,HOLD,0.0
178,2013-09-05,475.8869934082031,0.0,0.3292735572052022,44890.22905455688,46.30836133822365,66927.7759014648,HOLD,0.0
179,2013-09-06,477.4289855957031,1.0,0.6599999999999998,22779.722231173862,92.61997519173748,66999.18303286428,BUY,46.31161385351383
180,2013-09-09,494.11199951171875,1.0,0.6676645443636074,22779.722231173862,92.61997519173748,68544.36336788906,HOLD,0.0
181,2013-09-10,501.1650085449219,1.0,0.6708019065986173,22779.722231173862,92.61997519173748,69197.61288957144,HOLD,0.0
182,2013-09-11,498.781005859375,1.0,0.669748088561471,22779.722231173862,92.61997519173748,68976.80661997905,HOLD,0.0
183,2013-09-12,496.75799560546875,1.0,0.6688485364257564,22779.722231173862,92.61997519173748,68789.43546044962,HOLD,0.0
184,2013-09-13,498.00201416015625,1.0,0.6694022811805717,22779.722231173862,92.61997519173748,68904.65642812283,HOLD,0.0
185,2013-09-16,493.4159851074219,1.0,0.667351694149316,22779.722231173862,92.61997519173748,68479.89853102999,HOLD,0.0
186,2013-09-17,503.7489929199219,1.0,0.6719365549120457,22779.722231173862,92.61997519173748,69436.94145827976,HOLD,0.0
187,2013-09-18,522.8920288085938,1.0,0.6801048706873071,22779.722231173862,92.61997519173748,71209.9689673831,HOLD,0.0
188,2013-09-19,525.9229736328125,1.0,0.6813610186528862,22779.722231173862,92.61997519173748,71490.69500180976,HOLD,0.0
189,2013-09-20,519.6199951171875,1.0,0.6787376410163067,22779.722231173862,92.61997519173748,70906.91328805852,HOLD,0.0
190,2013-09-23,516.927978515625,1.0,0.677603979284349,22779.722231173862,92.61997519173748,70657.57877720606,HOLD,0.0
191,2013-09-24,516.5709838867188,1.0,0.6774530406058855,22779.722231173862,92.61997519173748,70624.51394353318,HOLD,0.0
192,2013-09-25,511.7130126953125,1.0,0.6753849346037628,22779.722231173862,92.61997519173748,70174.56877230296,HOLD,0.0
193,2013-09-26,523.9719848632812,1.0,0.680553582981457,22779.722231173862,92.61997519173748,71309.99447037642,HOLD,0.0
194,2013-09-27,522.1719970703125,1.0,0.6798050027404391,22779.722231173862,92.61997519173748,71143.27964564622,HOLD,0.0
195,2013-09-30,516.3419799804688,2.0,1.0,3.637978807091713e-12,136.7374847384831,70603.30360741749,BUY,44.11750954674561
196,2013-10-01,533.3599853515625,2.0,1.0,3.637978807091713e-12,136.7374847384831,72930.30285712684,HOLD,0.0
197,2013-10-02,533.4349975585938,2.0,1.0,3.637978807091713e-12,136.7374847384831,72940.55983764098,HOLD,0.0
198,2013-10-03,514.0150146484375,1.0,0.32999999999999996,47091.03054796407,45.12336996369942,70285.12022084188,SELL,91.61411477478367
199,2013-10-04,527.7780151367188,1.0,0.33586820841947385,47091.03054796407,45.12336996369942,70906.15318368518,HOLD,0.0
200,2013-10-07,514.5689697265625,1.0,0.33023819522964004,47091.03054796407,45.12336996369942,70310.11654077539,HOLD,0.0
201,2013-10-08,484.8789978027344,1.0,0.31722844632055247,47091.03054796407,45.12336996369942,68970.40495344464,HOLD,0.0
202,2013-10-09,479.71600341796875,1.0,0.3149143294561481,47091.03054796407,45.12336996369942,68737.43324770036,HOLD,0.0
203,2013-10-10,510.97198486328125,1.0,0.32868849960651414,47091.03054796407,45.12336996369942,70147.80846203573,HOLD,0.0
204,2013-10-11,521.9169921875,1.0,0.3333818245785322,47091.03054796407,45.12336996369942,70641.68407678185,HOLD,0.0
205,2013-10-14,532.5770263671875,1.0,0.33789029302762164,47091.03054796407,45.12336996369942,71122.70074289756,HOLD,0.0
206,2013-10-15,526.9749755859375,1.0,0.33552863725330584,47091.03054796407,45.12336996369942,70869.91733293979,HOLD,0.0
207,2013-10-16,544.9760131835938,2.0,1.0,0.0,131.53273369490614,71682.1848121893,BUY,86.40936373120672
208,2013-10-17,554.7319946289062,2.0,1.0,0.0,131.53273369490614,72965.41572156803,HOLD,0.0
209,2013-10-18,581.2150268554688,2.0,1.0,0.0,131.53273369490614,76448.80134685809,HOLD,0.0
210,2013-10-21,584.9169921875,2.0,1.0,0.0,131.53273369490614,76935.73096702393,HOLD,0.0
211,2013-10-22,587.8870239257812,2.0,1.0,0.0,131.53273369490614,77326.3873607207,HOLD,0.0
212,2013-10-23,576.9420166015625,2.0,1.0,0.0,131.53273369490614,75886.76062705544,HOLD,0.0
213,2013-10-24,585.35498046875,2.0,1.0,0.0,131.53273369490614,76993.34076298308,HOLD,0.0
214,2013-10-25,596.5280151367188,2.0,1.0,0.0,131.53273369490614,78462.96055652897,HOLD,0.0
215,2013-10-28,595.822998046875,2.0,1.0,0.0,131.53273369490614,78370.2277314002,HOLD,0.0
216,2013-10-29,600.6929931640625,2.0,1.0,0.0,131.53273369490614,79010.79150224471,HOLD,0.0
217,2013-10-30,597.3200073242188,2.0,1.0,0.0,131.53273369490614,78567.13345401586,HOLD,0.0
218,2013-10-31,593.2579956054688,2.0,1.0,0.0,131.53273369490614,78032.84594834792,HOLD,0.0
219,2013-11-01,594.2979736328125,2.0,1.0,0.0,131.53273369490614,78169.63710126707,HOLD,0.0
220,2013-11-04,596.85498046875,2.0,1.0,0.0,131.53273369490614,78505.9672004745,HOLD,0.0
221,2013-11-05,599.3839721679688,2.0,1.0,0.0,131.53273369490614,78838.61239216446,HOLD,0.0
222,2013-11-06,598.4459838867188,1.0,0.32999999999999996,52739.20827366978,43.40580211931902,78715.23622935786,SELL,88.12693157558712
223,2013-11-07,564.5579833984375,1.0,0.3172414273912366,52739.20827366978,43.40580211931902,77244.30038594415,HOLD,0.0
